Just,just,s,topic_49,0,freq3,0.1,ig5,0.2,sal5,0.3
what,what,s,topic_65,0.0,freq3,0.0,ig5,0.0,sal5,0.0
you,you,s,topic_31,0.0,freq2,0.0,ig5,0.0,sal5,0.0
need,need,s,topic_71,0.0,freq4,0.0,ig5,0.0,sal5,0.0
to,to,s,topic_65,0.0,freq2,0.0,ig5,0.0,sal5,0.0
make,make,s,topic_76,0.0,freq5,0.0,ig5,0.0,sal5,0.0
you,you,s,topic_78,0.0,freq1,0.0,ig5,0.0,sal1,0.0
feel,feel,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal2,0.0
better,better,s,topic_65,0.0,freq1,0.0,ig5,0.0,sal1,0.0
Just,just,s,topic_76,0.0,freq4,0.0,ig5,0.0,sal5,0.0
what,what,s,topic_78,0.0,freq3,0.0,ig5,0.0,sal4,0.0
you,you,s,topic_78,0.0,freq1,0.0,ig5,0.0,sal1,0.0
need,need,s,topic_76,0.0,freq3,0.0,ig5,0.0,sal2,0.0
to,to,s,topic_65,0.0,freq2,0.0,ig5,0.0,sal5,0.0
make,make,s,topic_78,0.0,freq4,0.0,ig5,0.0,sal4,0.0
you,you,s,topic_78,0.0,freq1,0.0,ig5,0.0,sal1,0.0
feel,feel,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal2,0.0
Just,just,s,topic_49,0.0,freq3,0.0,ig5,0.0,sal5,0.0
what,what,s,topic_65,0.0,freq3,0.0,ig5,0.0,sal5,0.0
you,you,s,topic_71,0.0,freq1,0.0,ig5,0.0,sal5,0.0
need,need,s,topic_76,0.0,freq3,0.0,ig5,0.0,sal2,0.0
to,to,s,topic_1,0.0,freq1,0.0,ig5,0.0,sal5,0.0
make,make,s,topic_78,0.0,freq4,0.0,ig5,0.0,sal4,0.0
you,you,s,topic_78,0.0,freq1,0.0,ig5,0.0,sal1,0.0
feel,feel,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal2,0.0
better,better,s,topic_65,0.0,freq1,0.0,ig5,0.0,sal1,0.0
Just,just,s,topic_76,0.0,freq4,0.0,ig5,0.0,sal5,0.0
what,what,s,topic_65,0.0,freq3,0.0,ig5,0.0,sal5,0.0
you,you,s,topic_64,0.0,freq1,0.0,ig5,0.0,sal2,0.0
need,need,s,topic_76,0.0,freq3,0.0,ig5,0.0,sal2,0.0
to,to,s,topic_78,0.0,freq2,0.0,ig5,0.0,sal5,0.0
make,make,s,topic_78,0.0,freq4,0.0,ig5,0.0,sal4,0.0
you,you,s,topic_78,0.0,freq1,0.0,ig5,0.0,sal1,0.0
feel,feel,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal2,0.0
At,at,s,topic_49,0.0,freq2,0.0,ig5,0.0,sal2,0.0
the,the,s,topic_71,0.0,freq1,0.0,ig5,0.0,sal5,0.0
far,far,s,topic_32,0.0,freq4,0.0,ig5,0.0,sal5,0.0
end,end,s,topic_65,0.0,freq4,0.0,ig5,0.0,sal5,0.0
of,of,s,topic_71,0.0,freq3,0.0,ig5,0.0,sal5,0.0
your,your,s,topic_71,0.0,freq1,0.0,ig5,0.0,sal3,0.0
tether,tether,s,topic_32,0.0,freq5,0.0,ig2,0.0,sal5,0.0
And,and,s,topic_49,0.0,freq2,0.0,ig5,0.0,sal5,0.0
your,your,s,topic_78,0.0,freq2,0.0,ig5,0.0,sal4,0.0
thoughts,thoughts,s,topic_76,0.0,freq5,0.0,ig5,0.0,sal5,0.0
won't,won't,s,topic_78,0.0,freq5,0.0,ig5,0.0,sal5,0.0
fit,fit,s,topic_71,0.0,freq5,0.0,ig5,0.0,sal5,0.0
together,together,s,topic_22,0.0,freq2,0.0,ig5,0.0,sal3,0.0
So,so,s,topic_88,0.0,freq3,0.0,ig5,0.0,sal5,0.0
you,you,s,topic_78,0.0,freq1,0.0,ig5,0.0,sal1,0.0
sleep,sleep,s,topic_65,0.0,freq5,0.0,ig5,0.0,sal5,0.0
light,light,s,topic_69,0.0,freq5,0.0,ig5,0.0,sal5,0.0
or,or,s,topic_65,0.0,freq3,0.0,ig5,0.0,sal4,0.0
whatever,whatever,s,topic_65,0.0,freq4,0.0,ig5,0.0,sal4,0.0
And,and,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal5,0.0
the,the,s,topic_32,0.0,freq1,0.0,ig5,0.0,sal2,0.0
night,night,s,topic_61,0.0,freq4,0.0,ig5,0.0,sal5,0.0
goes,goes,s,topic_10,0.0,freq1,0.0,ig5,0.0,sal2,0.0
on,on,s,topic_32,0.0,freq2,0.0,ig5,0.0,sal4,0.0
forever,forever,s,topic_65,0.0,freq5,0.0,ig5,0.0,sal5,0.0
The,the,s,topic_32,0.0,freq1,0.0,ig5,0.0,sal2,0.0
your,your,s,topic_78,0.0,freq2,0.0,ig5,0.0,sal4,0.0
mind,mind,s,topic_65,0.0,freq4,0.0,ig5,0.0,sal5,0.0
change,change,s,topic_76,0.0,freq5,0.0,ig5,0.0,sal5,0.0
like,like,s,topic_71,0.0,freq3,0.0,ig5,0.0,sal5,0.0
the,the,s,topic_32,0.0,freq1,0.0,ig5,0.0,sal2,0.0
weather,weather,s,topic_32,0.0,freq4,0.0,ig5,0.0,sal4,0.0
Your,your,s,topic_78,0.0,freq2,0.0,ig5,0.0,sal4,0.0
in,in,s,topic_32,0.0,freq2,0.0,ig5,0.0,sal5,0.0
need,need,s,topic_76,0.0,freq3,0.0,ig5,0.0,sal2,0.0
of,of,s,topic_14,0.0,freq1,0.0,ig5,0.0,sal3,0.0
Doctor,doctor,s,topic_71,0.0,freq3,0.0,ig5,0.0,sal2,0.0
Tarr,tarr,s,topic_65,0.0,freq5,0.0,ig1,0.0,sal4,0.0
and,and,s,topic_55,0.0,freq1,0.0,ig5,0.0,sal5,0.0
Professor,professor,s,topic_76,0.0,freq5,0.0,ig5,0.0,sal5,0.0
Fether,fether,s,topic_71,0.0,freq5,0.0,ig1,0.0,sal4,0.0
Even,even,s,topic_65,0.0,freq4,0.0,ig5,0.0,sal5,0.0
clouds,clouds,s,topic_32,0.0,freq3,0.0,ig4,0.0,sal2,0.0
seem,seem,s,topic_61,0.0,freq5,0.0,ig5,0.0,sal5,0.0
bright,bright,s,topic_32,0.0,freq4,0.0,ig5,0.0,sal5,0.0
and,and,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal5,0.0
breezy,breezy,s,topic_65,0.0,freq5,0.0,ig5,0.0,sal5,0.0
',',,,,,,,,,
Cause,cause,s,topic_76,0.0,freq5,0.0,ig5,0.0,sal5,0.0
the,the,s,topic_71,0.0,freq1,0.0,ig5,0.0,sal5,0.0
livin,livin,,topic_78,0.0,freq5,0.0,ig5,0.0,sal5,0.0
',',s,,,,,,,,
is,is,s,topic_65,0.0,freq4,0.0,ig5,0.0,sal5,0.0
free,free,s,topic_49,0.0,freq4,0.0,ig5,0.0,sal5,0.0
and,and,s,topic_71,0.0,freq2,0.0,ig5,0.0,sal5,0.0
easy,easy,s,topic_1,0.0,freq4,0.0,ig5,0.0,sal5,0.0
See,see,s,topic_78,0.0,freq3,0.0,ig5,0.0,sal3,0.0
